country_name,country_code,1974,1975,1980,1981,1990,2002,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Canada,CAN,6.66716003417969,6.42131996154785,6.46289014816284,6.409019947052,5.96922016143799,4.99308013916016,4.76588010787964,4.7664098739624,4.62612009048462,4.84057998657227,5.356369972229,5.26205015182495,4.69258737564087,4.5890097618103,4.84358978271484,4.7393798828125,4.81642007827759,4.95996999740601,4.8889799118042,4.77293014526367,4.88794994354248
