year,country,math,read,science
2006,FIN,469.1463,508.7511,504.4126
2006,FIN,538.5496,442.8756,590.3867
2006,FIN,530.9939,549.2683,545.9077
2006,FIN,617.2223,625.5359,645.4026
2006,FIN,584.429,620.619,647.5473
2006,FIN,449.0497,538.1459,500.0299
2006,FIN,480.9861,583.4298,540.1263
2006,FIN,436.5867,442.0735,434.7568
2006,FIN,600.7867,576.0227,618.1744
2006,FIN,489.4766,541.8004,482.8724
2006,FIN,523.6719,546.4877,571.0844
2006,FIN,513.9352,638.5056,550.2903
2006,FIN,526.7877,528.6125,539.1006
2006,FIN,535.356,544.8193,527.8177
2006,FIN,531.5392,558.4839,512.7116
2006,FIN,654.6113,649.8462,640.4605
2006,FIN,524.4508,633.4805,544.5089
2006,FIN,657.2597,541.5328,639.6213
2006,FIN,456.0601,542.9126,510.2872
2006,FIN,387.5136,423.6255,394.6604
2006,FIN,595.3342,627.6015,601.8561
2006,FIN,551.7137,702.2008,614.9107
2006,FIN,631.9442,638.265,646.6148
2006,FIN,482.544,633.4805,604.467
2006,FIN,518.2193,533.7764,549.6375
2006,FIN,568.4608,547.0672,572.6697
2006,FIN,445.9339,539.7348,535.4639
2006,FIN,612.4708,653.0235,708.8108
2006,FIN,547.1179,505.1179,527.6312
2006,FIN,524.6066,524.6889,589.5474
2006,FIN,480.2072,418.0108,526.1392
2006,FIN,505.8342,535.9182,533.5058
2006,FIN,578.587,569.5258,647.2676
2006,FIN,496.4091,596.1411,569.6857
2006,FIN,462.9148,418.1833,433.5446
2006,FIN,502.6406,607.2635,583.6728
2006,FIN,318.0324,378.7783,378.6218
2006,FIN,516.973,558.3767,582.2741
2006,FIN,664.2701,734.3762,687.1774
2006,FIN,505.7563,512.3367,562.6922
2006,FIN,536.5244,618.3858,608.8496
2006,FIN,549.6884,549.5537,572.0169
2006,FIN,428.9531,456.3171,439.6056
2006,FIN,498.8238,548.9505,450.2358
2006,FIN,506.6911,576.2797,572.7629
2006,FIN,459.0201,534.9681,476.4384
2006,FIN,504.3543,525.491,601.6696
2006,FIN,583.6501,709.7481,690.9073
2006,FIN,491.7355,505.7596,562.3192
2006,FIN,663.1796,587.252,671.5119
2006,FIN,593.3868,632.6066,667.782
2006,FIN,532.3181,572.7841,516.4415
2006,FIN,517.4404,561.5851,571.5507
2006,FIN,526.7877,486.9906,568.0073
2006,FIN,629.6074,598.8021,597.7532
2006,FIN,557.1662,576.504,602.7886
2006,FIN,480.4409,517.4106,503.6666
2006,FIN,454.5023,452.5007,545.7212
2006,FIN,452.7886,512.7234,414.8951
2006,FIN,598.5278,639.0416,680.8366
2006,FIN,629.2179,640.19,677.8527
2006,FIN,588.4016,634.5754,642.6052
2006,FIN,472.3399,444.159,450.2358
2006,FIN,564.9556,513.7805,554.8594
2006,FIN,627.5822,580.8353,638.22260000000006
2006,FIN,491.7355,477.3655,505.5315
2006,FIN,377.6211,441.2225,434.477
2006,FIN,492.6702,604.0856,604.467
2006,FIN,617.1444,633.7733,645.4026
2006,FIN,418.9048,459.4155,454.2455
2006,FIN,636.7736,625.5359,666.0103
2006,FIN,393.6672,395.2314,394.2874
2006,FIN,467.5884,459.3987,483.4319
2006,FIN,440.3256,499.2176,552.9012
2006,FIN,471.6389,521.4624,465.5284
2006,FIN,552.8042,602.4967,586.004
2006,FIN,455.9043,515.9012,460.7728
2006,FIN,540.8085,472.0717,529.6826
2006,FIN,504.1985,542.9126,528.6569
2006,FIN,510.43,509.8502,555.2324
2006,FIN,546.2611,511.1345,543.5765
2006,FIN,465.2516,522.2568,476.4384
2006,FIN,515.8825,498.621,566.4221
2006,FIN,401.4566,402.7711,366.5929
2006,FIN,470.7042,486.6698,430.2809
2006,FIN,460.7338,510.34,478.583
2006,FIN,366.3265,366.276,448.9304
2006,FIN,516.7394,417.69,454.8982
2006,FIN,535.356,474.5582,530.0556
2006,FIN,555.2189,502.9522,559.615
2006,FIN,571.1871,472.152,574.8143
2006,FIN,552.0252,485.3865,493.6891
2006,FIN,394.3683,438.8391,378.5286
2006,FIN,475.4557,444.159,467.0204
2006,FIN,471.4831,509.8633,575.3738
2006,FIN,518.9983,533.3792,528.6569
2006,FIN,537.3033,527.0952,549.1713
2006,FIN,600.3973,552.7621,583.6728
2006,FIN,494.8512,465.0561,444.7342
2006,FIN,551.8695,572.3075,526.1392
2006,FIN,633.1126,511.0534,564.0909
2006,FIN,643.2388,681.0683,696.6887
2006,FIN,635.9947,598.5245,694.917
2006,FIN,460.6559,386.7293,457.9754
2006,FIN,434.0941,388.6543,431.7729
2006,FIN,437.9888,484.9175,389.9048
2006,FIN,516.0383,500.6262,545.7212
2006,FIN,611.2245,635.8638,605.586
2006,FIN,481.6872,470.628,494.0621
2006,FIN,608.7319,581.6374,633.3737
2006,FIN,556.3873,536.7203,560.361
2006,FIN,541.5875,517.1493,549.6375
2006,FIN,599.2289,544.8193,538.0749
2006,FIN,408.7786,491.1936,436.5285
2006,FIN,479.2725,617.2736,520.7309
2006,FIN,594.6331,595.2729,687.3639
2006,FIN,448.2708,432.4485,539.1938
2006,FIN,561.9177,552.4413,585.4445
2006,FIN,573.6797,657.3141,686.5247
2006,FIN,557.1662,617.9091,559.5218
2006,FIN,664.6596,650.164,718.1356
2006,FIN,557.9452,490.6,604.6535
2006,FIN,589.1027,698.3079,666.1968
2006,FIN,427.0837,372.8994,423.2873
2006,FIN,471.0157,493.6565,511.4061
2006,FIN,525.2298,580.6492,522.5958
2006,FIN,437.3656,491.8032,541.0588
2006,FIN,533.0192,555.1684,552.9012
2006,FIN,586.1427,604.0856,608.1969
2006,FIN,521.7246,453.3028,527.7244
2006,FIN,538.4717,556.7361,578.1712
2006,FIN,540.1854,615.3252,652.0232
2006,FIN,511.2089,528.6994,529.5894
2006,FIN,537.7707,503.9844,551.2228
2006,FIN,470.7821,542.9126,544.6954
2006,FIN,582.1701,564.8396,577.0523
2006,FIN,616.3655,627.1248,649.8785
2006,FIN,615.976,531.9077,617.2419
2006,FIN,637.7863,554.2861,613.6985
2006,FIN,609.355,613.4002,668.0617
2006,FIN,505.7563,593.4399,582.2741
2006,FIN,533.0971,484.2635,523.9013
2006,FIN,516.6615,533.5119,475.6924
2006,FIN,571.966,600.9078,605.3062
2006,FIN,499.6806,579.4575,622.184
2006,FIN,453.5675,472.2062,468.0461
2006,FIN,555.141,603.2912,625.1679
2006,FIN,590.1932,538.9404,580.4092
2006,FIN,470.3147,549.2683,420.4899
2006,FIN,516.6615,583.4298,577.1455
2006,FIN,529.2024,590.2621,522.0363
2006,FIN,709.838,611.3147,704.8944
2006,FIN,657.6492,565.1143,575.3738
2006,FIN,621.0391,612.4274,628.8978
2006,FIN,526.7877,546.7464,514.2035
2006,FIN,587.1553,496.5355,548.4253
2006,FIN,553.4273,540.5293,533.599
2006,FIN,571.3429,625.5359,631.5088
2006,FIN,659.207,701.8035,677.1067
2006,FIN,620.416,586.4499,625.9139
2006,FIN,552.4926,579.4575,530.7083
2006,FIN,607.8751,572.4935,577.0523
2006,FIN,434.0941,474.6384,467.5799
2006,FIN,583.027,564.3629,541.0588
2006,FIN,760.4689,639.3879,662.9331
2006,FIN,604.2919,595.3466,626.5666
2006,FIN,564.4882,608.8524,569.2195
2006,FIN,441.9614,494.4509,392.7022
2006,FIN,684.133,517.7909,586.5635
2006,FIN,581.3133,559.9934,578.5442
2006,FIN,628.2053,599.3189,603.5345
2006,FIN,670.969,657.836,636.0779
2006,FIN,628.9064,576.7564,548.1456
2006,FIN,576.9512,566.7463,586.9365
2006,FIN,466.0305,525.4346,468.0461
2006,FIN,618.7802,568.3352,658.4572
2006,FIN,736.6334,724.4095,780.8911
2006,FIN,643.2388,645.3973,584.6053
2006,FIN,726.1957,631.4149,708.7176
2006,FIN,529.1245,626.3304,605.3062
2006,FIN,462.9148,503.1899,526.046
2006,FIN,520.5562,583.827,612.1133
2006,FIN,631.9442,563.9914,592.9976
2006,FIN,556.4652,499.5033,553.7404
2006,FIN,606.2393,458.1154,574.3481
2006,FIN,597.671,668.8337,638.22260000000006
2006,FIN,581.4691,577.6269,656.6855
2006,FIN,598.6057,620.7692,650.1582
2006,FIN,600.7867,558.0073,618.1744
2006,FIN,609.4329,503.5137,564.9301
2006,FIN,570.4082,513.7805,566.9816
2006,FIN,509.651,473.8363,466.6474
2006,FIN,707.1117,551.8798,629.5506
2006,FIN,560.282,551.6392,542.1778
2006,FIN,502.2511,443.5975,477.5573
2006,FIN,656.9481,580.0332,643.5377
2006,FIN,613.2497,608.5876,676.454
2006,FIN,492.5923,415.6045,445.8532
2006,FIN,614.3402,570.7185,614.9107
2006,FIN,590.1932,589.6583,572.9494
2006,FIN,568.4608,580.0332,626.5666
2006,FIN,575.8607,522.2826,541.898
2006,FIN,628.9843,606.469,578.3577
2006,FIN,547.819,569.4474,589.3609
2006,FIN,522.893,581.9582,551.1295
2006,FIN,554.9073,580.5144,583.5796
2006,FIN,531.4613,560.783,585.5378
2006,FIN,510.43,532.1081,509.1682
2006,FIN,735.5429,670.3486,742.6596
2006,FIN,645.2641,697.5135,637.6631
2006,FIN,527.5666,498.2199,541.7115
2006,FIN,565.2672,580.0332,530.0556
2006,FIN,523.2824,613.6191,571.5507
2006,FIN,578.1975,549.0725,620.1326
2006,FIN,505.3669,628.6343,556.8176
2006,FIN,277.5277,359.9394,377.1299
2006,FIN,508.0932,511.4544,614.9107
2006,FIN,571.966,575.7019,569.2195
2006,FIN,311.022,470.6173,411.1652
2006,FIN,587.6227,704.9814,668.7145
2006,FIN,454.5023,561.9795,503.7598
2006,FIN,648.3019,664.067,626.1004
2006,FIN,399.1977,418.0108,396.5253
2006,FIN,486.6724,569.8446,495.2743
2006,FIN,596.1131,631.367,578.078
2006,FIN,547.1179,530.3035,569.8722
2006,FIN,489.5544,653.3418,623.1165
2006,FIN,433.4709,535.7625,543.8562
2006,FIN,505.289,661.2864,606.5185
2006,FIN,508.0932,588.1965,531.6408
2006,FIN,502.6406,624.4237,572.9494
2006,FIN,459.0201,464.6589,458.2551
2006,FIN,577.4186,513.4596,627.6856
2006,FIN,763.1952,718.7147,742.3799
2006,FIN,574.6923,515.8659,553.8337
2006,FIN,456.6833,446.8861,379.4611
2006,FIN,558.2567,516.668,526.3257
2006,FIN,587.6227,587.7333,586.377
2006,FIN,523.8277,524.6402,514.9495
2006,FIN,511.9878,486.9906,546.3739
2006,FIN,528.3455,461.6446,493.3161
2006,FIN,502.1732,561.1851,588.8015
2006,FIN,540.8864,555.6239,571.7372
2006,FIN,545.4822,537.9234,552.435
2006,FIN,492.1249,466.645,491.3579
2006,FIN,651.5735,633.7733,669.7402
2006,FIN,506.5353,539.7348,519.3321
2006,FIN,521.3351,477.6864,540.8723
2006,FIN,520.6341,397.1565,540.0331
2006,FIN,618.8581,700.3468,772.3123
2006,FIN,612.4708,564.0451,617.7081
2006,FIN,646.744,555.9705,565.2099
2006,FIN,588.3237,633.4805,578.078
2006,FIN,733.284,615.8064,683.3543
2006,FIN,549.5326,466.9384,536.3964
2006,FIN,685.7688,682.4189,663.7723
2006,FIN,328.9375,378.4605,395.3131
2006,FIN,667.3859,571.9321,705.0809
2006,FIN,555.2189,599.2032,695.7562
2006,FIN,553.3494,557.5746,533.5058
2006,FIN,676.6552,694.6535,658.737
2006,FIN,598.4499,585.8132,574.3481
2006,FIN,460.578,521.4805,526.7919
2006,FIN,525.2298,585.0187,680.8366
2006,FIN,641.2915,586.4499,652.6759
2006,FIN,468.3673,557.6895,523.5283
2006,FIN,580.6901,543.9391,579.2902
2006,FIN,674.3963,589.6583,619.1068
2006,FIN,367.417,393.9481,434.9433
2006,FIN,537.6928,436.4589,473.6409
2006,FIN,506.6132,523.5279,512.7116
2006,FIN,432.5362,378.3875,385.5222
2006,FIN,530.2929,531.1056,561.2935
2006,FIN,620.3381,570.8893,610.6213
2006,FIN,572.0439,618.3858,613.6985
2006,FIN,629.6074,612.5179,634.4927
2006,FIN,663.1017,537.0411,637.8496
2006,FIN,443.5192,392.0231,389.625
2006,FIN,544.0801,576.2797,568.1005
2006,FIN,377.2317,445.9892,391.7697
2006,FIN,564.5661,612.9189,587.4027
2006,FIN,383.7747,456.3171,406.0366
2006,FIN,441.8835,393.547,451.7278
2006,FIN,526.0087,546.4082,519.4254
2006,FIN,479.2725,578.6631,547.3064
2006,FIN,610.2898,658.1085,627.7789
2006,FIN,428.7973,364.2707,385.3357
2006,FIN,377.6211,468.4623,362.863
2006,FIN,601.5657,668.7444,654.0746
2006,FIN,597.671,615.208,667.5955
2006,FIN,657.1818,592.8666,680.1839
2006,FIN,430.9783,533.3792,499.9367
2006,FIN,533.1749,517.4901,535.4639
2006,FIN,522.1919,575.9619,560.2678
2006,FIN,688.0277,694.1768,765.5985
2006,FIN,642.9272,503.0325,609.9686
2006,FIN,526.8656,491.0011,559.615
2006,FIN,406.8313,373.0937,436.342
2006,FIN,569.0061,514.2617,606.332
2006,FIN,486.5945,456.5112,480.6345
2006,FIN,493.2933,497.4178,559.615
2006,FIN,603.2014,622.0403,617.1487
2006,FIN,577.8081,606.422,658.4572
2006,FIN,444.6098,415.6045,439.1394
2006,FIN,579.3659,580.252,622.8367
2006,FIN,543.3011,571.513,600.7371
2006,FIN,547.04,549.5861,619.2001
2006,FIN,578.9765,577.8686,618.3609
2006,FIN,545.5601,463.4092,551.8755
2006,FIN,485.6598,503.9844,539.1938
2006,FIN,532.2402,647.4629,576.6793
2006,FIN,584.5069,589.7855,595.9815
2006,FIN,555.2189,502.1502,594.1166
2006,FIN,527.5666,504.6366,559.4285
2006,FIN,574.3029,483.301,533.4125
2006,FIN,624.9338,571.513,642.4187
2006,FIN,504.1985,495.0115,537.9816
2006,FIN,499.5248,602.894,627.9654
2006,FIN,466.1863,490.199,519.6119
2006,FIN,428.2521,440.3892,448.6506
2006,FIN,511.2089,430.5234,518.8659
2006,FIN,502.6406,510.7372,489.9592
2006,FIN,501.4722,639.0416,637.7563
2006,FIN,634.281,603.2938,655.4733
2006,FIN,447.7255,493.6565,425.1523
2006,FIN,642.8494,563.8862,609.8754
2006,FIN,477.7146,465.7352,546.8401
2006,FIN,597.671,465.0133,525.3932
2006,FIN,667.7754,608.4551,726.8076
2006,FIN,556.4652,567.5407,544.6954
2006,FIN,564.9556,572.7841,558.9623
2006,FIN,480.9082,466.3272,465.1554
2006,FIN,510.43,480.1507,590.2002
2006,FIN,511.3647,430.8443,469.2583
2006,FIN,541.198,447.4986,515.7887
2006,FIN,555.6084,530.3035,513.7373
2006,FIN,453.5675,465.0561,463.3837
2006,FIN,566.5135,506.2408,566.8883
2006,FIN,499.5248,498.8204,515.136
2006,FIN,560.3599,493.4074,568.0073
2006,FIN,487.0618,515.8659,508.329
2006,FIN,549.6884,507.9566,608.3834
2006,FIN,483.5566,419.615,470.8435
2006,FIN,592.9974,431.1651,593.0908
2006,FIN,523.9835,507.9566,517.9334
2006,FIN,515.2594,511.1345,471.1233
2006,FIN,610.2119,575.7019,587.3095
2006,FIN,609.7445,607.2635,604.1873
2006,FIN,526.0087,458.1154,539.1006
2006,FIN,474.7546,419.7722,454.3387
2006,FIN,636.6179,569.606,633.094
2006,FIN,635.4494,642.14,650.9975
2006,FIN,484.1019,485.3865,511.2196
2006,FIN,560.282,586.9254,622.93
2006,FIN,573.8355,495.0115,562.6922
2006,FIN,621.4286,557.4944,692.0263
2006,FIN,565.1114,597.73,594.2098
2006,FIN,691.5329,705.7758,738.4635
2006,FIN,573.5239,596.6178,524.4608
2006,FIN,419.2943,541.6415,497.9785
2006,FIN,579.2881,614.4135,641.9525
2006,FIN,650.6387,582.8405,711.888
2006,FIN,396.3156,458.7005,436.342
2006,FIN,545.4822,544.8193,612.6728
2006,FIN,562.6188,656.5196,611.6471
2006,FIN,557.5557,596.0616,566.1423
2006,FIN,709.838,528.2181,710.5825
2006,FIN,491.1123,563.1893,559.7083
2006,FIN,617.5339,651.7529,662.9331
2006,FIN,656.9481,710.2248,653.5151
2006,FIN,391.2525,434.4537,406.9691
2006,FIN,511.3647,450.0945,508.4222
2006,FIN,570.0187,559.0986,636.0779
2006,FIN,580.9238,500.546,609.0361
2006,FIN,342.9584,428.114,402.3067
2006,FIN,402.3134,455.5226,382.5382
2006,FIN,540.8864,599.0011,540.6858
2006,FIN,543.9243,494.2095,534.2517
2006,FIN,471.6389,540.5293,566.2356
2006,FIN,566.8251,525.491,642.8849
2006,FIN,574.4586,517.4701,601.6696
2006,FIN,507.3142,459.7195,562.2259
2006,FIN,540.0296,678.7644,613.512
2006,FIN,516.6615,608.1064,618.1744
2006,FIN,562.9304,501.4283,556.1649
2006,FIN,548.5979,604.0856,602.5088
2006,FIN,571.265,498.2199,603.4413
2006,FIN,551.7916,538.1459,529.7759
2006,FIN,356.2003,400.3648,415.8276
2006,FIN,558.802,497.8991,497.792
2006,FIN,569.6292,596.1411,602.5088
2006,FIN,566.5135,541.6415,577.2388
2006,FIN,522.1919,594.2344,534.1585
2006,FIN,600.0857,607.3043,644.4701
2006,FIN,597.8268,561.9795,545.7212
2006,FIN,554.8294,529.4069,568.9398
2006,FIN,523.6719,643.8084,592.2516
2006,FIN,361.2634,418.1038,425.3388
2006,FIN,607.7972,567.5407,587.4027
2006,FIN,575.0818,450.8965,512.8048
2006,FIN,586.2985,592.8666,544.9752
2006,FIN,477.7146,526.7058,522.5958
2006,FIN,441.8835,485.3147,446.133
2006,FIN,618.3128,543.137,609.7821
2006,FIN,560.282,491.8032,614.4445
2006,FIN,587.9343,516.5878,597.8464
2006,FIN,603.2793,666.0531,668.8077
2006,FIN,509.7289,616.1273,562.4124
2006,FIN,623.3759,639.0671,712.8205
2006,FIN,526.0087,521.1597,503.0139
2006,FIN,466.1084,446.8861,459.8403
2006,FIN,513.7015,465.3342,496.3
2006,FIN,570.4082,548.2704,599.6181
2006,FIN,454.658,409.1878,465.7149
2006,FIN,444.9992,495.8136,452.3805
2006,FIN,622.597,472.8738,556.7244
2006,FIN,491.1123,557.2128,515.882
2006,FIN,776.1256,704.8385,772.8718
2006,FIN,583.6501,526.2931,582.7404
2006,FIN,481.2198,430.0422,459.6538
2006,FIN,637.7084,527.8973,678.3189
2006,FIN,621.8959,656.2019,704.8012
2006,FIN,383.0737,414.7222,459.8403
2006,FIN,485.8934,501.5216,526.9784
2006,FIN,664.6596,546.3454,667.5955
2006,FIN,617.3002,622.544,683.7273
2006,FIN,555.2189,525.4108,566.1423
2006,FIN,551.7916,573.8964,568.9398
2006,FIN,540.8085,543.4578,606.1455
2006,FIN,589.2585,553.5642,610.0619
2006,FIN,585.3638,659.6975,701.4443
2006,FIN,578.9765,519.8764,550.2903
2006,FIN,536.1349,572.8144,647.0811
2006,FIN,571.1871,577.4714,603.721
2006,FIN,578.9765,565.4751,606.1455
2006,FIN,533.4086,486.1885,579.9429
2006,FIN,507.3142,537.3515,565.9558
2006,FIN,692.7014,724.0483,699.2996
2006,FIN,421.7869,403.8831,488.8403
2006,FIN,508.0932,537.2015,529.1231
2006,FIN,612.5487,639.5183,589.1744
2006,FIN,551.0126,567.5407,575.4671
2006,FIN,592.2184,535.1161,581.8079
2006,FIN,558.3346,627.9193,625.6342
2006,FIN,614.8076,628.7137,673.1903
2006,FIN,585.208,614.7313,595.8883
2006,FIN,689.8972,670.6695,724.0102
2006,FIN,599.3846,555.1684,666.9428
2006,FIN,514.3247,538.9404,587.5892
2006,FIN,642.0704,531.1056,610.7146
2006,FIN,666.2175,547.6794,595.9815
2006,FIN,686.8593,649.8151,684.38
2006,FIN,474.7546,488.5948,504.6923
2006,FIN,617.9234,580.6492,603.721
2006,FIN,569.785,482.1781,580.2227
2006,FIN,492.826,482.1781,531.9205
2006,FIN,554.3621,540.5293,489.9592
2006,FIN,569.9408,574.4185,611.1808
2006,FIN,566.6693,547.6794,564.3706
2006,FIN,596.2689,701.0091,613.7917
2006,FIN,568.0714,588.1965,592.0651
2006,FIN,615.5865,629.9849,603.721
2006,FIN,506.6132,487.4719,465.1554
2006,FIN,564.9556,614.4135,528.8434
2006,FIN,528.3455,436.7735,448.5574
2006,FIN,599.2289,528.6994,547.4929
2006,FIN,592.9974,619.1803,595.795
2006,FIN,594.9447,527.8973,563.1584
2006,FIN,523.6719,496.8343,509.0749
2006,FIN,577.4186,549.6655,516.0685
2006,FIN,522.2698,496.8343,487.9078
2006,FIN,582.8712,608.0579,610.7146
2006,FIN,640.5125,593.4399,576.6793
2006,FIN,595.4121,606.1512,586.377
2006,FIN,584.0396,556.3389,587.5892
2006,FIN,580.9238,527.8171,565.2099
2006,FIN,651.8071,571.9321,624.8882
2006,FIN,548.7537,530.9958,515.882
2006,FIN,557.1662,491.3219,555.7919
2006,FIN,508.95,519.0743,501.8016
2006,FIN,525.3077,534.9681,521.3836
2006,FIN,574.3029,561.9795,539.8466
2006,FIN,734.0629,614.2023,638.5956
2006,FIN,471.4831,486.8241,463.477
2006,FIN,585.3638,611.2357,633.3737
2006,FIN,534.6549,549.5537,506.464
2006,FIN,665.4385,660.8891,694.171
2006,FIN,518.3751,554.035,534.5315
2006,FIN,516.6615,545.6138,530.6151
2006,FIN,539.3286,605.3568,565.8626
2006,FIN,654.1439,597.599,622.0908
2006,FIN,579.7554,639.0416,648.2
2006,FIN,577.8081,521.4624,612.5795
2006,FIN,471.4831,596.6178,554.2999
2006,FIN,551.7916,460.2008,506.1843
2006,FIN,519.933,560.783,567.1681
2006,FIN,639.8115,631.367,674.3093
2006,FIN,651.4956,612.5981,618.0811
2006,FIN,629.1401,694.6535,628.8978
2006,FIN,783.4476,726.7356,844.952
2006,FIN,699.7118,582.8405,684.8463
2006,FIN,511.2089,481.7396,567.8208
2006,FIN,639.1105,574.4185,583.9526
2006,FIN,536.5244,554.035,556.6311
2006,FIN,581.3133,555.6239,588.3352
2006,FIN,582.0922,527.4962,565.4896
2006,FIN,712.1748,621.7419,707.6919
2006,FIN,596.4247,666.0531,641.02
2006,FIN,607.0182,569.9241,630.483
2006,FIN,635.4494,612.0302,648.0135
2006,FIN,597.671,586.9312,602.7886
2006,FIN,691.1435,627.9193,642.4187
2006,FIN,578.1975,624.7415,646.1486
2006,FIN,646.3546,675.5071,623.9557
2006,FIN,703.6065,647.3834,726.8076
2006,FIN,663.9586,677.1755,672.4444
2006,FIN,561.9956,543.7071,553.1809
2006,FIN,563.4756,595.0289,565.8626
2006,FIN,530.7602,528.6994,540.9655
2006,FIN,583.728,564.0451,540.6858
2006,FIN,717.0042,708.9536,754.5953
2006,FIN,681.7962,617.9886,599.0587
2006,FIN,572.745,565.9518,585.5378
2006,FIN,617.9234,549.2683,587.4027
2006,FIN,574.4586,697.0368,655.7531
2006,FIN,398.6524,317.6692,376.8501
2006,FIN,680.2384,585.9687,646.2418
2006,FIN,607.0961,629.5082,629.5506
2006,FIN,675.9542,584.0436,672.2579
2006,FIN,536.1349,607.7855,543.1102
2006,FIN,579.9112,576.8248,608.1969
2006,FIN,706.7222,706.5703,717.0166
2006,FIN,484.725,385.1251,425.1523
2006,FIN,644.7188,611.3147,699.7658
2006,FIN,481.6093,422.95,503.4801
2006,FIN,698.5434,595.1927,744.2448
2006,FIN,607.0182,543.7071,581.9944
2006,FIN,630.6979,624.7415,658.737
2006,FIN,508.2489,585.8132,591.4124
2006,FIN,521.3351,460.8425,465.3419
2006,FIN,630.3864,590.5799,602.5088
2006,FIN,637.7863,635.8638,630.2965
2006,FIN,629.6074,637.7705,690.0681
2006,FIN,674.1626,640.9921,666.0103
2006,FIN,440.3256,437.2502,428.8822
2006,FIN,437.2098,440.8252,408.834
2006,FIN,522.893,534.9681,518.5862
2006,FIN,609.7445,485.3062,601.5763
2006,FIN,368.2739,324.8881,350.7409
2006,FIN,547.04,558.858,537.5154
2006,FIN,649.8598,608.1064,551.2228
2006,FIN,663.2575,589.6583,714.4989
2006,FIN,296.3,294.4888,280.8053
2006,FIN,415.3996,338.42,338.8985
2006,FIN,685.6909,612.1168,679.7176
2006,FIN,417.1133,488.8897,459.9336
2006,FIN,646.744,556.3715,630.7628
2006,FIN,516.7394,505.4387,426.2713
2006,FIN,364.1455,295.8373,344.3068
2006,FIN,431.1341,430.1001,442.2166
2006,FIN,466.8095,505.5733,519.3321
2006,FIN,340.6216,361.0624,375.7312
2006,FIN,551.8695,513.4596,588.615
2006,FIN,608.654,502.7116,560.2678
2006,FIN,567.2924,550.035,576.6793
2006,FIN,478.1041,491.723,510.1939
2006,FIN,615.8981,600.9078,571.0844
2006,FIN,681.4068,643.3984,702.097
2006,FIN,621.0391,526.6941,565.4896
2006,FIN,510.5079,515.5834,507.1167
2006,FIN,519.7772,471.7295,507.3032
2006,FIN,568.8503,466.9384,575.2806
2006,FIN,648.3798,503.1899,592.2516
2006,FIN,635.3716,523.0847,633.5602
2006,FIN,586.7659,468.0613,592.1584
2006,FIN,658.4281,547.9495,570.8047
2006,FIN,346.3857,326.0265,318.384
2006,FIN,515.4931,569.1296,481.1007
2006,FIN,537.3033,589.706,531.6408
2006,FIN,426.4605,420.4171,363.8888
2006,FIN,569.7071,600.0855,571.7372
2006,FIN,594.5552,636.3405,597.1937
2006,FIN,630.3864,635.4666,642.8849
2006,FIN,533.7981,601.305,614.9107
2006,FIN,707.5012,720.8705,735.8526
2006,FIN,513.7015,581.0465,547.5861
2006,FIN,643.2388,532.6296,614.631
2006,FIN,501.8617,548.7516,546.3739
2006,FIN,510.5858,589.7855,559.7083
2006,FIN,596.1131,605.6745,634.2129
2006,FIN,658.0386,738.3485,704.8944
2006,FIN,494.3839,464.2616,484.3644
2006,FIN,611.0687,554.3663,606.332
2006,FIN,533.876,521.9618,520.1714
2006,FIN,550.1558,539.1265,510.0074
2006,FIN,583.9617,666.8475,586.9365
2006,FIN,635.8389,629.0315,670.4862
2006,FIN,526.7877,489.2075,478.3965
2006,FIN,670.5016,567.1997,675.9878
2006,FIN,530.6823,507.0429,479.2358
2006,FIN,637.4747,615.0043,588.242
2006,FIN,575.9386,633.4805,634.2129
2006,FIN,589.1027,679.5588,616.4959
2006,FIN,507.47,476.5635,534.5315
2006,FIN,508.0932,511.9289,531.4543
2006,FIN,691.2993,653.0235,699.5793
2006,FIN,758.9889,785.6979,714.1259
2006,FIN,697.375,716.5804,716.5504
2006,FIN,526.7877,487.3115,516.628
2006,FIN,562.6188,508.6471,567.8208
2006,FIN,612.8603,612.7452,583.8593
2006,FIN,566.0461,546.8849,554.2999
2006,FIN,560.5936,591.3744,573.8819
2006,FIN,552.1031,464.5321,556.6311
2006,FIN,486.2829,395.071,396.3389
2006,FIN,578.9765,490.6,551.5025
2006,FIN,571.966,610.4413,541.898
2006,FIN,597.671,548.7516,626.7531
2006,FIN,558.8799,616.0025,656.6855
2006,FIN,562.7746,509.4492,569.9655
2006,FIN,605.8498,584.7655,587.5892
2006,FIN,342.9584,299.7826,323.0464
2006,FIN,606.3172,654.1363,651.9299
2006,FIN,515.9604,488.5948,471.9625
2006,FIN,518.9983,522.7335,471.3097
2006,FIN,602.3446,600.8875,592.9976
2006,FIN,557.1662,434.8547,521.1971
2006,FIN,572.3555,518.9941,560.5475
2006,FIN,526.7877,470.1467,495.0878
2006,FIN,480.8303,516.267,469.4448
2006,FIN,436.5088,423.7445,412.2842
2006,FIN,422.7995,374.6979,352.4193
2006,FIN,444.9992,336.5184,371.1621
2006,FIN,576.1723,513.5178,563.6247
2006,FIN,591.5174,558.4839,513.6441
2006,FIN,660.1418,623.947,679.9974
2006,FIN,604.8372,539.9286,581.1552
2006,FIN,492.5144,531.1056,512.9913
2006,FIN,659.986,590.0593,572.9494
2006,FIN,646.744,481.376,554.7662
2006,FIN,657.805,604.0959,698.6469
2006,FIN,700.8802,696.1629,692.9588
2006,FIN,514.4026,502.3955,477.5573
2006,FIN,474.1315,438.8652,447.9979
